start_seconds,end_seconds,phase,actor,status,latency_ms,matched_case,matched_priority,retry_after
83.602825,83.632366,normal,batch,200,29.541016,True,True,
83.802845,83.825257,normal,batch,200,22.411823,True,True,
84.004271,84.025588,normal,batch,200,21.317005,True,True,
84.0056,84.025818,normal,control,200,20.218134,False,False,
84.200366,84.214623,normal,batch,200,14.256954,True,True,
84.399818,84.417107,normal,batch,200,17.288923,True,True,
84.60484,84.635073,normal,batch,200,30.233145,True,True,
84.804741,84.817928,normal,batch,200,13.186693,True,True,
85.003817,85.016476,normal,batch,200,12.659311,True,True,
85.008253,85.020024,normal,control,200,11.771202,False,False,
85.202692,85.220372,normal,batch,200,17.67993,True,True,
85.403618,85.420379,normal,batch,200,16.762018,True,True,
85.600304,85.617638,normal,batch,200,17.333984,True,True,
85.804114,85.828726,normal,batch,200,24.612188,True,True,
86.004854,86.026785,normal,batch,200,21.930933,True,True,
86.009252,86.02698,normal,control,200,17.72809,False,False,
86.202046,86.224588,normal,batch,200,22.542,True,True,
86.399822,86.456828,normal,batch,200,57.006121,True,True,
86.604829,86.631529,normal,batch,200,26.70002,True,True,
86.800514,86.833525,normal,batch,200,33.01096,True,True,
87.00503,87.034992,normal,batch,200,29.961824,True,True,
87.009682,87.03519,normal,control,200,25.507927,False,False,
87.202238,87.252488,normal,batch,200,50.250053,True,True,
87.400857,87.417047,normal,batch,200,16.191006,True,True,
87.600871,87.624641,normal,batch,200,23.770094,True,True,
87.80086,87.817859,normal,batch,200,16.998768,True,True,
88.001483,88.017486,normal,batch,200,16.003132,True,True,
88.014697,88.057148,normal,control,200,42.451382,False,False,
88.201708,88.224447,normal,batch,200,22.738934,True,True,
88.399888,88.412228,normal,batch,200,12.340069,True,True,
88.606401,88.620162,normal,batch,200,13.761997,True,True,
88.801846,88.854939,normal,batch,200,53.092957,True,True,
89.000821,89.019502,normal,batch,200,18.681049,True,True,
89.015763,89.027737,normal,control,200,11.974335,False,False,
89.203081,89.216986,normal,batch,200,13.905287,True,True,
89.403046,89.419458,normal,batch,200,16.411781,True,True,
89.604453,89.61877,normal,batch,200,14.316797,True,True,
89.803663,89.820585,normal,batch,200,16.921997,True,True,
90.020851,90.038547,normal,control,200,17.695904,False,False,
90.270967,90.28479,reject,batch,200,13.823032,True,True,
90.475664,90.500777,reject,batch,200,25.112867,True,True,
90.673855,90.686388,reject,batch,200,12.534142,True,True,
90.876013,90.888281,reject,batch,200,12.268066,True,True,
91.023162,91.051982,reject,control,200,28.819799,False,False,
91.07376,91.087277,reject,batch,200,13.516903,True,True,
91.276094,91.299654,reject,batch,200,23.560047,True,True,
91.472841,91.487698,reject,batch,200,14.856815,True,True,
91.67439,91.68783,reject,batch,200,13.439894,True,True,
91.875985,91.89602,reject,batch,200,20.03479,True,True,
92.027922,92.04563,reject,control,200,17.708063,False,False,
92.071769,92.087398,reject,batch,200,15.629053,True,True,
92.274876,92.299653,reject,batch,200,24.776936,True,True,
92.476002,92.490639,reject,batch,200,14.636993,True,True,
92.671097,92.686234,reject,batch,200,15.136957,True,True,
92.874096,92.88995,reject,batch,200,15.853643,True,True,
93.032947,93.045997,reject,control,200,13.050079,False,False,
93.07584,93.087437,reject,batch,200,11.596918,True,True,
93.275396,93.288298,reject,batch,200,12.901783,True,True,
93.475947,93.488451,reject,batch,200,12.504101,True,True,
93.672822,93.691836,reject,batch,200,19.01412,True,True,
93.876067,93.900221,reject,batch,200,24.153948,True,True,
94.037972,94.05207,reject,control,200,14.098167,False,False,
94.073953,94.085993,reject,batch,200,12.0399,True,True,
94.271727,94.285539,reject,batch,200,13.811827,True,True,
94.473875,94.48703,reject,batch,200,13.155222,True,True,
94.674911,94.689361,reject,batch,200,14.450073,True,True,
94.875666,94.898996,reject,batch,200,23.329973,True,True,
95.041763,95.066229,reject,control,200,24.465799,False,False,
95.073854,95.09414,reject,batch,200,20.286083,True,True,
95.275971,95.308468,reject,batch,200,32.496929,True,True,
95.488453,95.53535,reject,batch,200,46.896935,True,True,
95.676756,95.694502,reject,batch,200,17.74621,True,True,
95.875961,95.955646,reject,batch,200,79.684734,True,True,
96.046819,96.059537,reject,control,200,12.718201,False,False,
96.072046,96.096265,reject,batch,200,24.21999,True,True,
96.27602,96.372419,reject,batch,200,96.399307,True,True,
96.472,96.496926,reject,batch,200,24.925947,True,True,
96.673002,96.708356,reject,batch,200,35.354137,True,True,
96.874986,96.89741,reject,batch,200,22.423983,True,True,
97.050312,97.071969,reject,control,200,21.657228,False,False,
97.072059,97.09739,reject,batch,200,25.330782,True,True,
97.273941,97.309712,reject,batch,200,35.771132,True,True,
97.491072,97.525929,reject,batch,200,34.857035,True,True,
97.676015,97.700064,reject,batch,200,24.048805,True,True,
97.872392,97.905139,reject,batch,200,32.74703,True,True,
98.050462,98.072379,reject,control,200,21.917105,False,False,
98.07526,98.094003,reject,batch,200,18.7428,True,True,
98.272522,98.297737,reject,batch,200,25.214911,True,True,
98.476649,98.513786,reject,batch,200,37.13727,True,True,
98.675445,98.707449,reject,batch,200,32.004118,True,True,
98.874457,98.911901,reject,batch,200,37.443876,True,True,
99.053924,99.09766,reject,control,200,43.735981,False,False,
99.075912,99.137005,reject,batch,200,61.093092,True,True,
99.273916,99.316414,reject,batch,200,42.497873,True,True,
99.475904,99.56719,reject,batch,200,91.285944,True,True,
99.673639,99.712334,reject,batch,200,38.695097,True,True,
99.875733,99.902124,reject,batch,200,26.391029,True,True,
100.058831,100.075539,reject,control,200,16.707897,False,False,
100.075887,100.137456,reject,batch,200,61.569214,True,True,
100.274677,100.296678,reject,batch,200,22.001028,True,True,
100.471311,100.507628,reject,batch,200,36.316872,True,True,
100.674341,100.703963,reject,batch,200,29.622078,True,True,
100.875933,100.924363,reject,batch,200,48.429966,True,True,
101.063864,101.081736,reject,control,200,17.871857,False,False,
101.073941,101.140012,reject,batch,200,66.071033,True,True,
101.275952,101.436978,reject,batch,200,161.025763,True,True,
101.472846,101.53306,reject,batch,200,60.214043,True,True,
101.676663,101.692478,reject,batch,200,15.81502,True,True,
101.873694,101.913479,reject,batch,200,39.785862,True,True,
102.067185,102.106978,reject,control,200,39.792776,False,False,
102.074719,102.10829,reject,batch,200,33.571959,True,True,
102.273722,102.29183,reject,batch,200,18.107891,True,True,
102.475024,102.500512,reject,batch,200,25.4879,True,True,
102.674686,102.698885,reject,batch,200,24.199009,True,True,
102.877853,102.898437,reject,batch,200,20.584106,True,True,
103.072232,103.10098,reject,control,200,28.747797,False,False,
103.072981,103.101659,reject,batch,200,28.678179,True,True,
103.27595,103.292752,reject,batch,200,16.803265,True,True,
103.475926,103.547528,reject,batch,200,71.601868,True,True,
103.675925,103.691397,reject,batch,200,15.472174,True,True,
103.872254,103.888323,reject,batch,200,16.069174,True,True,
104.073205,104.107482,reject,control,200,34.276962,False,False,
104.074685,104.114409,reject,batch,200,39.724112,True,True,
104.275161,104.29218,reject,batch,200,17.018795,True,True,
104.471839,104.496363,reject,batch,200,24.523973,True,True,
104.675564,104.688133,reject,batch,200,12.568951,True,True,
104.875896,104.916225,reject,batch,200,40.328979,True,True,
105.088159,105.106373,reject,batch,200,18.215179,True,True,
105.083022,105.106823,reject,control,200,23.801088,False,False,
105.274971,105.299349,reject,batch,200,24.377823,True,True,
105.472477,105.50677,reject,batch,200,34.292936,True,True,
105.678213,105.696682,reject,batch,200,18.468857,True,True,
105.874125,105.889612,reject,batch,200,15.486956,True,True,
106.080399,106.097579,reject,batch,200,17.179966,True,True,
106.086675,106.09997,reject,control,200,13.295174,False,False,
106.273395,106.290767,reject,batch,200,17.372131,True,True,
106.479379,106.514993,reject,batch,200,35.614252,True,True,
106.675764,106.705113,reject,batch,200,29.349089,True,True,
106.872688,106.935142,reject,batch,200,62.453985,True,True,
107.074768,107.087759,reject,batch,200,12.990952,True,True,
107.091708,107.104741,reject,control,200,13.032913,False,False,
107.275608,107.331303,reject,batch,200,55.694818,True,True,
107.475886,107.519079,reject,batch,200,43.192863,True,True,
107.671688,107.695833,reject,batch,200,24.145126,True,True,
107.872495,107.901856,reject,batch,200,29.360771,True,True,
108.075902,108.092779,reject,batch,200,16.876936,True,True,
108.092818,108.137452,reject,control,200,44.634104,False,False,
108.275904,108.289015,reject,batch,200,13.111115,True,True,
108.473866,108.506944,reject,batch,200,33.077955,True,True,
108.67468,108.688502,reject,batch,200,13.823032,True,True,
108.872511,108.884598,reject,batch,200,12.087107,True,True,
109.075858,109.089445,reject,batch,200,13.587236,True,True,
109.093788,109.11124,reject,control,200,17.452717,False,False,
109.274696,109.299375,reject,batch,200,24.679184,True,True,
109.473182,109.494561,reject,batch,200,21.378994,True,True,
109.671722,109.692715,reject,batch,200,20.992994,True,True,
109.872636,109.884763,reject,batch,200,12.126923,True,True,
110.072486,110.088375,reject,batch,200,15.889883,True,True,
110.094655,110.111593,reject,control,200,16.937971,False,False,
110.275715,110.312006,reject,batch,200,36.290884,True,True,
110.475889,110.488493,reject,batch,200,12.60376,True,True,
110.673928,110.694292,reject,batch,200,20.364046,True,True,
110.871978,110.887346,reject,batch,200,15.367746,True,True,
111.074544,111.088841,reject,batch,200,14.29677,True,True,
111.099687,111.116789,reject,control,200,17.102003,False,False,
111.27361,111.285713,reject,batch,200,12.103319,True,True,
111.476036,111.501968,reject,batch,200,25.932074,True,True,
111.672507,111.689674,reject,batch,200,17.166853,True,True,
111.874843,111.887105,reject,batch,200,12.261868,True,True,
112.07572,112.097053,reject,batch,200,21.332979,True,True,
112.102696,112.11697,reject,control,200,14.273882,False,False,
112.27523,112.289038,reject,batch,200,13.808012,True,True,
112.473036,112.493514,reject,batch,200,20.477772,True,True,
112.674271,112.699528,reject,batch,200,25.257111,True,True,
112.875838,112.89526,reject,batch,200,19.422293,True,True,
113.073775,113.090386,reject,batch,200,16.610861,True,True,
113.103657,113.116201,reject,control,200,12.543917,False,False,
113.275881,113.29848,reject,batch,200,22.59922,True,True,
113.474924,113.488558,reject,batch,200,13.633966,True,True,
113.673921,113.701473,reject,batch,200,27.552128,True,True,
113.873805,113.895437,reject,batch,200,21.63291,True,True,
114.075688,114.130699,reject,batch,200,55.011034,True,True,
114.104327,114.131084,reject,control,200,26.756763,False,False,
114.275267,114.287367,reject,batch,200,12.100697,True,True,
114.471266,114.509455,reject,batch,200,38.188934,True,True,
114.675883,114.689279,reject,batch,200,13.395786,True,True,
114.872767,114.889933,reject,batch,200,17.166138,True,True,
115.0735,115.091223,reject,batch,200,17.722845,True,True,
115.109352,115.123977,reject,control,200,14.625072,False,False,
115.275692,115.295329,reject,batch,200,19.637108,True,True,
115.47277,115.500343,reject,batch,200,27.573109,True,True,
115.67249,115.720738,reject,batch,200,48.248053,True,True,
115.873163,115.886554,reject,batch,200,13.391018,True,True,
116.073126,116.090356,reject,batch,200,17.229795,True,True,
116.110949,116.127773,reject,control,200,16.823769,False,False,
116.275876,116.434898,reject,batch,200,159.021854,True,True,
116.475931,116.558109,reject,batch,200,82.177639,True,True,
116.67426,116.722205,reject,batch,200,47.945023,True,True,
116.870876,116.890547,reject,batch,200,19.670725,True,True,
117.075861,117.093354,reject,batch,200,17.49301,True,True,
117.113138,117.129212,reject,control,200,16.074181,False,False,
117.275561,117.290933,reject,batch,200,15.372038,True,True,
117.473388,117.491483,reject,batch,200,18.095016,True,True,
117.672848,117.685691,reject,batch,200,12.843132,True,True,
117.879453,117.897651,reject,batch,200,18.198967,True,True,
118.115456,118.186312,reject,control,200,70.856094,False,False,
118.073831,118.186502,reject,batch,200,112.671375,True,True,
118.273827,118.290183,reject,batch,200,16.355991,True,True,
118.475897,118.490194,reject,batch,200,14.29677,True,True,
118.673195,118.689711,reject,batch,200,16.517162,True,True,
118.875826,118.890831,reject,batch,200,15.005112,True,True,
119.075224,119.087795,reject,batch,200,12.570858,True,True,
119.120485,119.135576,reject,control,200,15.090942,False,False,
119.27554,119.28798,reject,batch,200,12.440205,True,True,
119.47138,119.49057,reject,batch,200,19.189835,True,True,
119.675809,119.692847,reject,batch,200,17.038107,True,True,
119.873926,119.885614,reject,batch,200,11.687756,True,True,
120.075306,120.088164,reject,batch,200,12.858152,True,True,
120.125512,120.149171,reject,control,200,23.658991,False,False,
120.273754,120.289501,reject,batch,200,15.746832,True,True,
120.474747,120.487594,reject,batch,200,12.846708,True,True,
120.673866,120.687125,reject,batch,200,13.258934,True,True,
120.872002,120.904406,reject,batch,200,32.404184,True,True,
121.072106,121.118198,reject,batch,200,46.092033,True,True,
121.130531,121.148355,reject,control,200,17.824888,False,False,
121.275567,121.300239,reject,batch,200,24.672031,True,True,
121.4758,121.489297,reject,batch,200,13.497114,True,True,
121.675792,121.695906,reject,batch,200,20.113945,True,True,
121.875603,121.891183,reject,batch,200,15.580177,True,True,
122.075799,122.089401,reject,batch,200,13.602018,True,True,
122.134147,122.164326,reject,control,200,30.179262,False,False,
122.275578,122.314888,reject,batch,200,39.309978,True,True,
122.475781,122.491887,reject,batch,200,16.106129,True,True,
122.675816,122.688968,reject,batch,200,13.152122,True,True,
122.875805,122.892133,reject,batch,200,16.328096,True,True,
123.072641,123.089119,reject,batch,200,16.478062,True,True,
123.139167,123.155048,reject,control,200,15.881062,False,False,
123.273827,123.290659,reject,batch,200,16.831875,True,True,
123.471142,123.491876,reject,batch,200,20.734072,True,True,
123.674756,123.720997,reject,batch,200,46.241045,True,True,
123.874777,123.893253,reject,batch,200,18.476009,True,True,
124.075775,124.103766,reject,batch,200,27.99201,True,True,
124.140766,124.233376,reject,control,200,92.611074,False,False,
124.275788,124.313042,reject,batch,200,37.253857,True,True,
124.474709,124.489295,reject,batch,200,14.585972,True,True,
124.676161,124.691245,reject,batch,200,15.084028,True,True,
124.875781,124.896315,reject,batch,200,20.534039,True,True,
125.073764,125.086713,reject,batch,200,12.94899,True,True,
125.141743,125.158344,reject,control,200,16.600847,False,False,
125.274443,125.297468,reject,batch,200,23.025274,True,True,
125.470817,125.484631,reject,batch,200,13.813972,True,True,
125.673798,125.688219,reject,batch,200,14.420986,True,True,
125.872804,125.895605,reject,batch,200,22.800684,True,True,
126.075632,126.094851,reject,batch,200,19.218922,True,True,
126.142624,126.158341,reject,control,200,15.717268,False,False,
126.273643,126.289823,reject,batch,200,16.1798,True,True,
126.475798,126.488106,reject,batch,200,12.308121,True,True,
126.674198,126.69035,reject,batch,200,16.152143,True,True,
126.875384,126.920448,reject,batch,200,45.064926,True,True,
127.074199,127.098111,reject,batch,200,23.911953,True,True,
127.146988,127.178659,reject,control,200,31.671047,False,False,
127.275739,127.294885,reject,batch,200,19.145966,True,True,
127.475787,127.493174,reject,batch,200,17.387152,True,True,
127.675772,127.691838,reject,batch,200,16.065836,True,True,
127.873294,127.897707,reject,batch,200,24.41287,True,True,
128.073546,128.091302,reject,batch,200,17.756224,True,True,
128.152017,128.165506,reject,control,200,13.48877,False,False,
128.272677,128.31086,reject,batch,200,38.182735,True,True,
128.475604,128.490836,reject,batch,200,15.232086,True,True,
128.672689,128.692961,reject,batch,200,20.271778,True,True,
128.872926,128.886147,reject,batch,200,13.221979,True,True,
129.072734,129.094133,reject,batch,200,21.399021,True,True,
129.155337,129.182035,reject,control,200,26.698112,False,False,
129.274414,129.294701,reject,batch,200,20.287037,True,True,
129.475725,129.489754,reject,batch,200,14.029026,True,True,
129.67321,129.685564,reject,batch,200,12.353897,True,True,
129.87574,129.89173,reject,batch,200,15.98978,True,True,
130.073093,130.086275,reject,batch,200,13.181925,True,True,
130.156978,130.180413,reject,control,200,23.434877,False,False,
130.274824,130.291532,reject,batch,200,16.708136,True,True,
130.475724,130.487671,reject,batch,200,11.946917,True,True,
130.675728,130.695296,reject,batch,200,19.567966,True,True,
130.871863,130.886251,reject,batch,200,14.388084,True,True,
131.158669,131.185784,reject,control,200,27.115107,False,False,
131.075773,131.185954,reject,batch,200,110.181093,True,True,
131.274386,131.28678,reject,batch,200,12.39419,True,True,
131.475753,131.488557,reject,batch,200,12.80427,True,True,
131.672371,131.686174,reject,batch,200,13.803959,True,True,
131.872823,131.897516,reject,batch,200,24.693012,True,True,
132.074495,132.090813,reject,batch,200,16.318083,True,True,
132.163691,132.181539,reject,control,200,17.848015,False,False,
132.273711,132.31243,reject,batch,200,38.719177,True,True,
132.474693,132.488239,reject,batch,200,13.54599,True,True,
132.675711,132.709837,reject,batch,200,34.126043,True,True,
132.875713,132.937932,reject,batch,200,62.219143,True,True,
133.075712,133.107896,reject,batch,200,32.184124,True,True,
133.168893,133.186035,reject,control,200,17.142057,False,False,
133.27119,133.290152,reject,batch,200,18.961906,True,True,
133.471961,133.48715,reject,batch,200,15.188932,True,True,
133.672595,133.693408,reject,batch,200,20.813227,True,True,
133.871615,133.888694,reject,batch,200,17.079115,True,True,
134.07472,134.091689,reject,batch,200,16.968966,True,True,
134.168965,134.182034,reject,control,200,13.068676,False,False,
134.275464,134.290621,reject,batch,200,15.156984,True,True,
134.471029,134.509781,reject,batch,200,38.751841,True,True,
134.6751,134.696144,reject,batch,200,21.044016,True,True,
134.872802,134.889023,reject,batch,200,16.220808,True,True,
135.075723,135.088592,reject,batch,200,12.86912,True,True,
135.169637,135.194331,reject,control,200,24.694204,False,False,
135.275613,135.294262,reject,batch,200,18.649101,True,True,
135.472598,135.48637,reject,batch,200,13.772011,True,True,
135.675723,135.688748,reject,batch,200,13.024807,True,True,
135.875735,135.891076,reject,batch,200,15.341043,True,True,
136.072898,136.085326,reject,batch,200,12.428045,True,True,
136.174668,136.212584,reject,control,200,37.915707,False,False,
136.271668,136.287201,reject,batch,200,15.53297,True,True,
136.475728,136.489409,reject,batch,200,13.680935,True,True,
136.675724,136.703106,reject,batch,200,27.381897,True,True,
136.872407,136.884722,reject,batch,200,12.314796,True,True,
137.072194,137.09343,reject,batch,200,21.235943,True,True,
137.178201,137.22017,reject,control,200,41.969061,False,False,
137.275742,137.292197,reject,batch,200,16.455173,True,True,
137.475724,137.499986,reject,batch,200,24.261951,True,True,
137.670906,137.733052,reject,batch,200,62.145948,True,True,
137.875795,137.890389,reject,batch,200,14.594078,True,True,
138.074128,138.089651,reject,batch,200,15.522718,True,True,
138.183231,138.19806,reject,control,200,14.829159,False,False,
138.27471,138.28765,reject,batch,200,12.940168,True,True,
138.475817,138.494448,reject,batch,200,18.63122,True,True,
138.670908,138.695988,reject,batch,200,25.079727,True,True,
138.875671,138.887446,reject,batch,200,11.775017,True,True,
139.074623,139.086852,reject,batch,200,12.229204,True,True,
139.188272,139.200589,reject,control,200,12.316942,False,False,
139.275716,139.30144,reject,batch,200,25.723934,True,True,
139.480296,139.503843,reject,batch,200,23.547173,True,True,
139.673684,139.689134,reject,batch,200,15.450239,True,True,
139.875682,139.89857,reject,batch,200,22.887707,True,True,
140.074216,140.098624,reject,batch,200,24.408102,True,True,
140.193303,140.215912,reject,control,200,22.608757,False,False,
140.270777,140.287934,reject,batch,200,17.156839,True,True,
140.471828,140.490724,reject,batch,200,18.896103,True,True,
140.672714,140.705749,reject,batch,200,33.03504,True,True,
140.875672,140.899595,reject,batch,200,23.92292,True,True,
141.070794,141.109845,reject,batch,200,39.051056,True,True,
141.196285,141.223076,reject,control,200,26.791334,False,False,
141.275244,141.3154,reject,batch,200,40.155888,True,True,
141.483303,141.524873,reject,batch,200,41.570187,True,True,
141.671808,141.688387,reject,batch,200,16.578913,True,True,
141.873244,141.891668,reject,batch,200,18.423796,True,True,
142.073736,142.086726,reject,batch,200,12.990236,True,True,
142.199775,142.214491,reject,control,200,14.716148,False,False,
142.275102,142.293553,reject,batch,200,18.451214,True,True,
142.475341,142.543348,reject,batch,200,68.006754,True,True,
142.67569,142.688443,reject,batch,200,12.753248,True,True,
142.871502,142.889608,reject,batch,200,18.106937,True,True,
